id,date,time,name,size,type,price,Discount
2015-007752,,0 days 19:51:24,thai_ckn,L,chicken,20.75,2.075
2015-007753,,0 days 20:01:59,napolitana,L,classic,20.5,2.0500000000000003
2015-007753,,0 days 20:01:59,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007754,,0 days 20:12:02,four_cheese,L,veggie,17.95,1.795
2015-007755,,0 days 20:58:31,mexicana,L,veggie,20.25,2.025
2015-007756,,0 days 21:01:56,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007757,,0 days 21:19:01,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-007758,,0 days 21:21:44,classic_dlx,M,classic,16.0,1.6
2015-007758,,0 days 21:21:44,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-007758,,0 days 21:21:44,mexicana,L,veggie,20.25,2.025
2015-007759,,0 days 21:46:59,napolitana,L,classic,20.5,2.0500000000000003
2015-007760,,0 days 22:16:49,cali_ckn,M,chicken,16.75,1.675
2015-007760,,0 days 22:16:49,veggie_veg,L,veggie,20.25,2.025
2015-007760,,0 days 22:16:49,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-007760,,0 days 22:16:49,sicilian,S,supreme,12.25,1.225
2015-007761,,0 days 11:26:20,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-007762,,0 days 11:27:22,bbq_ckn,M,chicken,16.75,1.675
2015-007762,,0 days 11:27:22,bbq_ckn,M,chicken,16.75,1.675
2015-007763,,0 days 11:35:17,four_cheese,M,veggie,14.75,1.475
2015-007763,,0 days 11:35:17,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007764,,0 days 11:37:11,cali_ckn,L,chicken,20.75,2.075
2015-007764,,0 days 11:37:11,pep_msh_pep,S,classic,11.0,1.1
2015-007764,,0 days 11:37:11,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-007764,,0 days 11:37:11,ckn_alfredo,M,chicken,16.75,1.675
2015-007765,,0 days 11:37:14,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007765,,0 days 11:37:14,green_garden,M,veggie,16.0,1.6
2015-007766,,0 days 11:44:53,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-007767,,0 days 11:50:41,spin_pesto,S,veggie,12.5,1.25
2015-007767,,0 days 11:50:41,spinach_supr,S,supreme,12.5,1.25
2015-007768,,0 days 12:04:08,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007769,,0 days 12:09:12,cali_ckn,M,chicken,16.75,1.675
2015-007769,,0 days 12:09:12,soppressata,L,supreme,20.75,2.075
2015-007769,,0 days 12:09:12,mediterraneo,L,veggie,20.25,2.025
2015-007769,,0 days 12:09:12,ital_supr,L,supreme,20.75,2.075
2015-007769,,0 days 12:09:12,ital_veggie,L,veggie,21.0,2.1
2015-007769,,0 days 12:09:12,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007769,,0 days 12:09:12,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-007769,,0 days 12:09:12,calabrese,L,supreme,20.25,2.025
2015-007769,,0 days 12:09:12,big_meat,S,classic,12.0,1.2000000000000002
2015-007769,,0 days 12:09:12,classic_dlx,L,classic,20.5,2.0500000000000003
2015-007769,,0 days 12:09:12,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007770,,0 days 12:29:51,bbq_ckn,M,chicken,16.75,1.675
2015-007770,,0 days 12:29:51,thai_ckn,M,chicken,16.75,1.675
2015-007771,,0 days 12:45:24,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007772,,0 days 13:03:16,spinach_supr,S,supreme,12.5,1.25
2015-007773,,0 days 13:04:25,bbq_ckn,L,chicken,20.75,2.075
2015-007774,,0 days 13:09:41,ckn_alfredo,M,chicken,16.75,1.675
2015-007775,,0 days 13:10:18,thai_ckn,L,chicken,20.75,2.075
2015-007776,,0 days 13:11:20,big_meat,S,classic,12.0,1.2000000000000002
2015-007777,,0 days 13:18:17,cali_ckn,M,chicken,16.75,1.675
2015-007778,,0 days 13:20:19,hawaiian,S,classic,10.5,1.05
2015-007779,,0 days 13:51:24,green_garden,S,veggie,12.0,1.2000000000000002
2015-007779,,0 days 13:51:24,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007780,,0 days 13:54:09,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007781,,0 days 13:56:21,spin_pesto,L,veggie,20.75,2.075
2015-007781,,0 days 13:56:21,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007782,,0 days 14:21:17,spinach_fet,M,veggie,16.0,1.6
2015-007782,,0 days 14:21:17,mediterraneo,L,veggie,20.25,2.025
2015-007782,,0 days 14:21:17,sicilian,L,supreme,20.25,2.025
2015-007782,,0 days 14:21:17,four_cheese,M,veggie,14.75,1.475
2015-007783,,0 days 14:21:58,thai_ckn,L,chicken,20.75,2.075
2015-007783,,0 days 14:21:58,cali_ckn,M,chicken,16.75,1.675
2015-007783,,0 days 14:21:58,bbq_ckn,L,chicken,20.75,2.075
2015-007783,,0 days 14:21:58,napolitana,S,classic,12.0,1.2000000000000002
2015-007784,,0 days 14:26:31,five_cheese,L,veggie,18.5,1.85
2015-007784,,0 days 14:26:31,big_meat,S,classic,12.0,1.2000000000000002
2015-007784,,0 days 14:26:31,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007784,,0 days 14:26:31,mediterraneo,M,veggie,16.0,1.6
2015-007784,,0 days 14:26:31,classic_dlx,M,classic,16.0,1.6
2015-007784,,0 days 14:26:31,spicy_ital,L,supreme,20.75,2.075
2015-007785,,0 days 14:29:39,bbq_ckn,M,chicken,16.75,1.675
2015-007785,,0 days 14:29:39,bbq_ckn,M,chicken,16.75,1.675
2015-007786,,0 days 14:34:10,prsc_argla,L,supreme,20.75,2.075
2015-007786,,0 days 14:34:10,four_cheese,L,veggie,17.95,1.795
2015-007786,,0 days 14:34:10,napolitana,L,classic,20.5,2.0500000000000003
2015-007786,,0 days 14:34:10,five_cheese,L,veggie,18.5,1.85
2015-007787,,0 days 15:08:44,the_greek,S,classic,12.0,1.2000000000000002
2015-007788,,0 days 16:04:29,soppressata,S,supreme,12.5,1.25
2015-007788,,0 days 16:04:29,bbq_ckn,L,chicken,20.75,2.075
2015-007788,,0 days 16:04:29,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007789,,0 days 16:30:07,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007789,,0 days 16:30:07,soppressata,L,supreme,20.75,2.075
2015-007789,,0 days 16:30:07,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-007789,,0 days 16:30:07,green_garden,S,veggie,12.0,1.2000000000000002
2015-007790,,0 days 16:38:46,spinach_supr,L,supreme,20.75,2.075
2015-007790,,0 days 16:38:46,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007790,,0 days 16:38:46,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007790,,0 days 16:38:46,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-007791,,0 days 16:49:35,ital_veggie,M,veggie,16.75,1.675
2015-007791,,0 days 16:49:35,five_cheese,L,veggie,18.5,1.85
2015-007792,,0 days 16:58:22,spicy_ital,S,supreme,12.5,1.25
2015-007792,,0 days 16:58:22,mediterraneo,L,veggie,20.25,2.025
2015-007792,,0 days 16:58:22,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007792,,0 days 16:58:22,spicy_ital,L,supreme,20.75,2.075
2015-007793,,0 days 17:05:14,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-007793,,0 days 17:05:14,four_cheese,M,veggie,14.75,1.475
2015-007794,,0 days 17:15:09,sicilian,M,supreme,16.25,1.625
2015-007794,,0 days 17:15:09,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007795,,0 days 17:22:49,prsc_argla,L,supreme,20.75,2.075
2015-007796,,0 days 17:28:36,sicilian,M,supreme,16.25,1.625
2015-007796,,0 days 17:28:36,classic_dlx,M,classic,16.0,1.6
2015-007797,,0 days 17:39:42,spicy_ital,L,supreme,20.75,2.075
2015-007797,,0 days 17:39:42,bbq_ckn,L,chicken,20.75,2.075
2015-007797,,0 days 17:39:42,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007797,,0 days 17:39:42,the_greek,XL,classic,25.5,2.5500000000000003
2015-007798,,0 days 17:40:01,four_cheese,L,veggie,17.95,1.795
2015-007798,,0 days 17:40:01,five_cheese,L,veggie,18.5,1.85
2015-007798,,0 days 17:40:01,calabrese,M,supreme,16.25,1.625
2015-007798,,0 days 17:40:01,soppressata,L,supreme,20.75,2.075
2015-007799,,0 days 17:49:16,big_meat,S,classic,12.0,1.2000000000000002
2015-007799,,0 days 17:49:16,southw_ckn,L,chicken,20.75,2.075
2015-007799,,0 days 17:49:16,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007800,,0 days 17:53:46,four_cheese,M,veggie,14.75,1.475
2015-007800,,0 days 17:53:46,ckn_pesto,L,chicken,20.75,2.075
2015-007800,,0 days 17:53:46,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007800,,0 days 17:53:46,five_cheese,L,veggie,18.5,1.85
2015-007801,,0 days 17:59:12,napolitana,S,classic,12.0,1.2000000000000002
2015-007801,,0 days 17:59:12,sicilian,S,supreme,12.25,1.225
2015-007801,,0 days 17:59:12,five_cheese,L,veggie,18.5,1.85
2015-007801,,0 days 17:59:12,thai_ckn,L,chicken,20.75,2.075
2015-007802,,0 days 18:04:57,five_cheese,L,veggie,18.5,1.85
2015-007802,,0 days 18:04:57,green_garden,L,veggie,20.25,2.025
2015-007803,,0 days 18:05:56,spinach_fet,M,veggie,16.0,1.6
2015-007803,,0 days 18:05:56,pep_msh_pep,M,classic,14.5,1.4500000000000002
2015-007803,,0 days 18:05:56,sicilian,L,supreme,20.25,2.025
2015-007804,,0 days 18:43:49,mediterraneo,M,veggie,16.0,1.6
2015-007805,,0 days 18:58:55,big_meat,S,classic,12.0,1.2000000000000002
2015-007806,,0 days 19:02:18,hawaiian,S,classic,10.5,1.05
2015-007806,,0 days 19:02:18,classic_dlx,M,classic,16.0,1.6
2015-007807,,0 days 19:09:14,pepperoni,S,classic,9.75,0.9750000000000001
2015-007807,,0 days 19:09:14,green_garden,M,veggie,16.0,1.6
2015-007808,,0 days 19:10:58,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-007808,,0 days 19:10:58,spin_pesto,M,veggie,16.5,1.6500000000000001
2015-007808,,0 days 19:10:58,bbq_ckn,L,chicken,20.75,2.075
2015-007809,,0 days 19:17:30,big_meat,S,classic,12.0,1.2000000000000002
2015-007809,,0 days 19:17:30,spinach_fet,L,veggie,20.25,2.025
2015-007810,,0 days 19:20:35,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007810,,0 days 19:20:35,peppr_salami,M,supreme,16.5,1.6500000000000001
2015-007811,,0 days 19:29:22,classic_dlx,L,classic,20.5,2.0500000000000003
2015-007811,,0 days 19:29:22,big_meat,S,classic,12.0,1.2000000000000002
2015-007812,,0 days 19:34:35,hawaiian,S,classic,10.5,1.05
2015-007812,,0 days 19:34:35,soppressata,M,supreme,16.5,1.6500000000000001
2015-007812,,0 days 19:34:35,big_meat,S,classic,12.0,1.2000000000000002
2015-007812,,0 days 19:34:35,prsc_argla,L,supreme,20.75,2.075
2015-007813,,0 days 19:38:14,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007813,,0 days 19:38:14,veggie_veg,M,veggie,16.0,1.6
2015-007813,,0 days 19:38:14,pepperoni,M,classic,12.5,1.25
2015-007813,,0 days 19:38:14,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007814,,0 days 19:45:00,pepperoni,L,classic,15.25,1.5250000000000001
2015-007815,,0 days 19:45:13,four_cheese,L,veggie,17.95,1.795
2015-007815,,0 days 19:45:13,classic_dlx,L,classic,20.5,2.0500000000000003
2015-007815,,0 days 19:45:13,hawaiian,M,classic,13.25,1.3250000000000002
2015-007816,,0 days 20:11:34,five_cheese,L,veggie,18.5,1.85
2015-007816,,0 days 20:11:34,cali_ckn,M,chicken,16.75,1.675
2015-007817,,0 days 20:51:14,peppr_salami,L,supreme,20.75,2.075
2015-007818,,0 days 21:06:34,classic_dlx,M,classic,16.0,1.6
2015-007819,,0 days 21:13:42,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007820,,0 days 21:27:27,the_greek,M,classic,16.0,1.6
2015-007820,,0 days 21:27:27,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007821,,0 days 11:38:16,calabrese,M,supreme,16.25,1.625
2015-007821,,0 days 11:38:16,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007821,,0 days 11:38:16,ckn_alfredo,M,chicken,16.75,1.675
2015-007822,,0 days 11:51:13,thai_ckn,M,chicken,16.75,1.675
2015-007822,,0 days 11:51:13,pepperoni,S,classic,9.75,0.9750000000000001
2015-007822,,0 days 11:51:13,pepperoni,L,classic,15.25,1.5250000000000001
2015-007822,,0 days 11:51:13,spinach_fet,S,veggie,12.0,1.2000000000000002
2015-007822,,0 days 11:51:13,the_greek,XL,classic,25.5,2.5500000000000003
2015-007822,,0 days 11:51:13,napolitana,S,classic,12.0,1.2000000000000002
2015-007822,,0 days 11:51:13,hawaiian,S,classic,10.5,1.05
2015-007822,,0 days 11:51:13,bbq_ckn,L,chicken,20.75,2.075
2015-007822,,0 days 11:51:13,spicy_ital,L,supreme,20.75,2.075
2015-007823,,0 days 12:00:27,mediterraneo,M,veggie,16.0,1.6
2015-007823,,0 days 12:00:27,soppressata,L,supreme,20.75,2.075
2015-007824,,0 days 12:05:03,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007824,,0 days 12:05:03,spinach_fet,L,veggie,20.25,2.025
2015-007824,,0 days 12:05:03,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007824,,0 days 12:05:03,pepperoni,M,classic,12.5,1.25
2015-007825,,0 days 12:15:51,thai_ckn,L,chicken,20.75,2.075
2015-007826,,0 days 12:20:56,big_meat,S,classic,12.0,1.2000000000000002
2015-007826,,0 days 12:20:56,hawaiian,L,classic,16.5,1.6500000000000001
2015-007826,,0 days 12:20:56,veggie_veg,M,veggie,16.0,1.6
2015-007826,,0 days 12:20:56,napolitana,S,classic,12.0,1.2000000000000002
2015-007827,,0 days 12:22:07,ital_veggie,M,veggie,16.75,1.675
2015-007827,,0 days 12:22:07,four_cheese,M,veggie,14.75,1.475
2015-007827,,0 days 12:22:07,hawaiian,S,classic,10.5,1.05
2015-007828,,0 days 12:27:06,ckn_pesto,L,chicken,20.75,2.075
2015-007828,,0 days 12:27:06,ckn_pesto,M,chicken,16.75,1.675
2015-007828,,0 days 12:27:06,bbq_ckn,M,chicken,16.75,1.675
2015-007828,,0 days 12:27:06,ckn_pesto,S,chicken,12.75,1.2750000000000001
2015-007829,,0 days 12:30:13,ital_veggie,M,veggie,16.75,1.675
2015-007829,,0 days 12:30:13,cali_ckn,S,chicken,12.75,1.2750000000000001
2015-007829,,0 days 12:30:13,hawaiian,L,classic,16.5,1.6500000000000001
2015-007830,,0 days 12:39:37,five_cheese,L,veggie,18.5,1.85
2015-007830,,0 days 12:39:37,napolitana,M,classic,16.0,1.6
2015-007831,,0 days 12:53:49,spicy_ital,L,supreme,20.75,2.075
2015-007832,,0 days 13:04:13,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007833,,0 days 13:11:04,big_meat,S,classic,12.0,1.2000000000000002
2015-007834,,0 days 13:12:30,pepperoni,S,classic,9.75,0.9750000000000001
2015-007834,,0 days 13:12:30,hawaiian,S,classic,10.5,1.05
2015-007835,,0 days 13:13:42,five_cheese,L,veggie,18.5,1.85
2015-007835,,0 days 13:13:42,ital_supr,L,supreme,20.75,2.075
2015-007836,,0 days 13:17:01,southw_ckn,L,chicken,20.75,2.075
2015-007837,,0 days 13:34:52,ital_supr,L,supreme,20.75,2.075
2015-007837,,0 days 13:34:52,pepperoni,L,classic,15.25,1.5250000000000001
2015-007838,,0 days 13:35:20,mediterraneo,M,veggie,16.0,1.6
2015-007839,,0 days 13:44:49,ckn_pesto,M,chicken,16.75,1.675
2015-007840,,0 days 13:50:13,sicilian,L,supreme,20.25,2.025
2015-007840,,0 days 13:50:13,peppr_salami,S,supreme,12.5,1.25
2015-007841,,0 days 14:01:39,veggie_veg,M,veggie,16.0,1.6
2015-007841,,0 days 14:01:39,sicilian,L,supreme,20.25,2.025
2015-007842,,0 days 14:13:00,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007842,,0 days 14:13:00,ital_cpcllo,M,classic,16.0,1.6
2015-007842,,0 days 14:13:00,pepperoni,S,classic,9.75,0.9750000000000001
2015-007843,,0 days 14:59:06,the_greek,S,classic,12.0,1.2000000000000002
2015-007844,,0 days 14:59:26,the_greek,XL,classic,25.5,2.5500000000000003
2015-007844,,0 days 14:59:26,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007844,,0 days 14:59:26,southw_ckn,L,chicken,20.75,2.075
2015-007844,,0 days 14:59:26,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-007844,,0 days 14:59:26,big_meat,S,classic,12.0,1.2000000000000002
2015-007844,,0 days 14:59:26,classic_dlx,M,classic,16.0,1.6
2015-007844,,0 days 14:59:26,napolitana,M,classic,16.0,1.6
2015-007844,,0 days 14:59:26,veggie_veg,S,veggie,12.0,1.2000000000000002
2015-007844,,0 days 14:59:26,four_cheese,L,veggie,17.95,1.795
2015-007844,,0 days 14:59:26,sicilian,M,supreme,16.25,1.625
2015-007844,,0 days 14:59:26,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-007844,,0 days 14:59:26,spicy_ital,L,supreme,20.75,2.075
2015-007844,,0 days 14:59:26,napolitana,M,classic,16.0,1.6
2015-007844,,0 days 14:59:26,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-007845,,0 days 15:00:45,five_cheese,L,veggie,18.5,1.85
2015-007845,,0 days 15:00:45,big_meat,S,classic,12.0,1.2000000000000002
2015-007845,,0 days 15:00:45,peppr_salami,L,supreme,20.75,2.075
2015-007845,,0 days 15:00:45,spin_pesto,S,veggie,12.5,1.25
2015-007846,,0 days 15:33:50,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007846,,0 days 15:33:50,the_greek,XL,classic,25.5,2.5500000000000003
2015-007847,,0 days 15:36:32,classic_dlx,M,classic,16.0,1.6
2015-007848,,0 days 15:48:45,peppr_salami,L,supreme,20.75,2.075
2015-007848,,0 days 15:48:45,green_garden,M,veggie,16.0,1.6
2015-007849,,0 days 16:05:09,spin_pesto,L,veggie,20.75,2.075
2015-007849,,0 days 16:05:09,pepperoni,M,classic,12.5,1.25
2015-007850,,0 days 16:08:01,green_garden,M,veggie,16.0,1.6
2015-007851,,0 days 16:14:24,sicilian,L,supreme,20.25,2.025
2015-007852,,0 days 16:33:00,mediterraneo,M,veggie,16.0,1.6
2015-007852,,0 days 16:33:00,ckn_alfredo,L,chicken,20.75,2.075
2015-007853,,0 days 16:55:23,bbq_ckn,M,chicken,16.75,1.675
2015-007854,,0 days 16:56:17,four_cheese,M,veggie,14.75,1.475
2015-007855,,0 days 16:58:36,four_cheese,M,veggie,14.75,1.475
2015-007855,,0 days 16:58:36,pepperoni,M,classic,12.5,1.25
2015-007856,,0 days 17:01:28,pepperoni,M,classic,12.5,1.25
2015-007856,,0 days 17:01:28,spicy_ital,M,supreme,16.5,1.6500000000000001
2015-007856,,0 days 17:01:28,pepperoni,L,classic,15.25,1.5250000000000001
2015-007857,,0 days 17:03:51,mediterraneo,S,veggie,12.0,1.2000000000000002
2015-007857,,0 days 17:03:51,four_cheese,L,veggie,17.95,1.795
2015-007858,,0 days 17:11:21,cali_ckn,M,chicken,16.75,1.675
2015-007858,,0 days 17:11:21,the_greek,L,classic,20.5,2.0500000000000003
2015-007858,,0 days 17:11:21,spinach_supr,M,supreme,16.5,1.6500000000000001
2015-007859,,0 days 17:23:22,sicilian,S,supreme,12.25,1.225
2015-007860,,0 days 17:25:32,mexicana,L,veggie,20.25,2.025
2015-007860,,0 days 17:25:32,classic_dlx,L,classic,20.5,2.0500000000000003
2015-007860,,0 days 17:25:32,calabrese,S,supreme,12.25,1.225
2015-007860,,0 days 17:25:32,the_greek,M,classic,16.0,1.6
2015-007861,,0 days 17:26:24,cali_ckn,L,chicken,20.75,2.075
2015-007861,,0 days 17:26:24,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007862,,0 days 17:33:44,five_cheese,L,veggie,18.5,1.85
2015-007862,,0 days 17:33:44,calabrese,S,supreme,12.25,1.225
2015-007863,,0 days 17:46:17,pepperoni,S,classic,9.75,0.9750000000000001
2015-007863,,0 days 17:46:17,pep_msh_pep,S,classic,11.0,1.1
2015-007864,,0 days 18:21:29,pepperoni,S,classic,9.75,0.9750000000000001
2015-007864,,0 days 18:21:29,spicy_ital,L,supreme,20.75,2.075
2015-007864,,0 days 18:21:29,soppressata,S,supreme,12.5,1.25
2015-007865,,0 days 18:21:44,hawaiian,L,classic,16.5,1.6500000000000001
2015-007865,,0 days 18:21:44,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007866,,0 days 18:33:59,mediterraneo,M,veggie,16.0,1.6
2015-007866,,0 days 18:33:59,pep_msh_pep,S,classic,11.0,1.1
2015-007867,,0 days 18:44:45,southw_ckn,M,chicken,16.75,1.675
2015-007867,,0 days 18:44:45,cali_ckn,L,chicken,20.75,2.075
2015-007867,,0 days 18:44:45,bbq_ckn,L,chicken,20.75,2.075
2015-007868,,0 days 18:49:37,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007869,,0 days 19:01:22,southw_ckn,L,chicken,20.75,2.075
2015-007870,,0 days 19:08:40,ckn_alfredo,S,chicken,12.75,1.2750000000000001
2015-007871,,0 days 19:28:52,sicilian,M,supreme,16.25,1.625
2015-007871,,0 days 19:28:52,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-007872,,0 days 19:31:57,prsc_argla,S,supreme,12.5,1.25
2015-007872,,0 days 19:31:57,thai_ckn,L,chicken,20.75,2.075
2015-007873,,0 days 19:58:03,ital_veggie,M,veggie,16.75,1.675
2015-007874,,0 days 20:10:02,veggie_veg,M,veggie,16.0,1.6
2015-007874,,0 days 20:10:02,spinach_fet,L,veggie,20.25,2.025
2015-007874,,0 days 20:10:02,prsc_argla,L,supreme,20.75,2.075
2015-007875,,0 days 20:39:30,veggie_veg,M,veggie,16.0,1.6
2015-007875,,0 days 20:39:30,spinach_supr,S,supreme,12.5,1.25
2015-007875,,0 days 20:39:30,classic_dlx,M,classic,16.0,1.6
2015-007875,,0 days 20:39:30,green_garden,M,veggie,16.0,1.6
2015-007876,,0 days 20:43:56,cali_ckn,L,chicken,20.75,2.075
2015-007877,,0 days 20:55:23,cali_ckn,M,chicken,16.75,1.675
2015-007877,,0 days 20:55:23,pep_msh_pep,S,classic,11.0,1.1
2015-007878,,0 days 21:01:48,mexicana,L,veggie,20.25,2.025
2015-007878,,0 days 21:01:48,five_cheese,L,veggie,18.5,1.85
2015-007879,,0 days 21:21:29,the_greek,S,classic,12.0,1.2000000000000002
2015-007880,,0 days 21:30:02,the_greek,L,classic,20.5,2.0500000000000003
2015-007881,,0 days 21:49:53,ital_cpcllo,S,classic,12.0,1.2000000000000002
2015-007881,,0 days 21:49:53,classic_dlx,S,classic,12.0,1.2000000000000002
2015-007882,,0 days 22:16:03,napolitana,L,classic,20.5,2.0500000000000003
2015-007883,,0 days 11:17:41,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-007884,,0 days 11:31:29,spicy_ital,L,supreme,20.75,2.075
2015-007885,,0 days 11:38:48,ckn_pesto,L,chicken,20.75,2.075
2015-007886,,0 days 11:44:10,soppressata,L,supreme,20.75,2.075
2015-007887,,0 days 11:47:07,cali_ckn,M,chicken,16.75,1.675
2015-007888,,0 days 11:57:54,spicy_ital,L,supreme,20.75,2.075
2015-007889,,0 days 11:59:19,four_cheese,L,veggie,17.95,1.795
2015-007889,,0 days 11:59:19,bbq_ckn,M,chicken,16.75,1.675
2015-007890,,0 days 12:05:41,the_greek,XL,classic,25.5,2.5500000000000003
2015-007890,,0 days 12:05:41,ital_supr,M,supreme,16.5,1.6500000000000001
2015-007890,,0 days 12:05:41,ital_cpcllo,L,classic,20.5,2.0500000000000003
2015-007891,,0 days 12:17:17,thai_ckn,S,chicken,12.75,1.2750000000000001
2015-007891,,0 days 12:17:17,big_meat,S,classic,12.0,1.2000000000000002
2015-007891,,0 days 12:17:17,hawaiian,S,classic,10.5,1.05
2015-007891,,0 days 12:17:17,ital_cpcllo,M,classic,16.0,1.6
2015-007891,,0 days 12:17:17,thai_ckn,M,chicken,16.75,1.675
2015-007891,,0 days 12:17:17,pep_msh_pep,L,classic,17.5,1.75
2015-007891,,0 days 12:17:17,spicy_ital,L,supreme,20.75,2.075
2015-007891,,0 days 12:17:17,cali_ckn,L,chicken,20.75,2.075
2015-007892,,0 days 12:27:35,bbq_ckn,S,chicken,12.75,1.2750000000000001
2015-007893,,0 days 12:30:48,big_meat,S,classic,12.0,1.2000000000000002
2015-007893,,0 days 12:30:48,prsc_argla,S,supreme,12.5,1.25
2015-007894,,0 days 12:30:58,sicilian,S,supreme,12.25,1.225
2015-007895,,0 days 12:31:38,soppressata,S,supreme,12.5,1.25
2015-007896,,0 days 12:39:48,veggie_veg,M,veggie,16.0,1.6
2015-007897,,0 days 12:44:38,classic_dlx,M,classic,16.0,1.6
2015-007897,,0 days 12:44:38,cali_ckn,M,chicken,16.75,1.675
2015-007897,,0 days 12:44:38,the_greek,S,classic,12.0,1.2000000000000002
2015-007898,,0 days 12:56:27,sicilian,M,supreme,16.25,1.625
2015-007898,,0 days 12:56:27,brie_carre,S,supreme,23.65,2.3649999999999998
2015-007899,,0 days 13:01:32,sicilian,S,supreme,12.25,1.225
2015-007899,,0 days 13:01:32,prsc_argla,M,supreme,16.5,1.6500000000000001
2015-007899,,0 days 13:01:32,pepperoni,S,classic,9.75,0.9750000000000001
2015-007900,,0 days 13:09:23,spicy_ital,L,supreme,20.75,2.075
2015-007900,,0 days 13:09:23,veggie_veg,L,veggie,20.25,2.025
2015-007901,,0 days 13:19:21,five_cheese,L,veggie,18.5,1.85
2015-007901,,0 days 13:19:21,cali_ckn,M,chicken,16.75,1.675
2015-007902,,0 days 13:25:39,thai_ckn,L,chicken,20.75,2.075
2015-007902,,0 days 13:25:39,spicy_ital,L,supreme,20.75,2.075
2015-007902,,0 days 13:25:39,ital_supr,L,supreme,20.75,2.075
2015-007903,,0 days 13:54:23,napolitana,M,classic,16.0,1.6
2015-007903,,0 days 13:54:23,the_greek,M,classic,16.0,1.6
2015-007903,,0 days 13:54:23,five_cheese,L,veggie,18.5,1.85
2015-007904,,0 days 14:02:20,sicilian,L,supreme,20.25,2.025
2015-007904,,0 days 14:02:20,pepperoni,S,classic,9.75,0.9750000000000001
2015-007904,,0 days 14:02:20,four_cheese,M,veggie,14.75,1.475
2015-007905,,0 days 14:12:16,southw_ckn,S,chicken,12.75,1.2750000000000001
2015-007905,,0 days 14:12:16,big_meat,S,classic,12.0,1.2000000000000002
2015-007905,,0 days 14:12:16,ital_cpcllo,M,classic,16.0,1.6
2015-007905,,0 days 14:12:16,spicy_ital,S,supreme,12.5,1.25
2015-007905,,0 days 14:12:16,calabrese,L,supreme,20.25,2.025
2015-007905,,0 days 14:12:16,the_greek,XL,classic,25.5,2.5500000000000003
2015-007905,,0 days 14:12:16,spin_pesto,L,veggie,20.75,2.075
2015-007905,,0 days 14:12:16,soppressata,L,supreme,20.75,2.075
2015-007905,,0 days 14:12:16,ital_veggie,M,veggie,16.75,1.675
2015-007905,,0 days 14:12:16,ital_supr,L,supreme,20.75,2.075
2015-007905,,0 days 14:12:16,four_cheese,L,veggie,17.95,1.795
